Id,Support,Start,End,Strand,Length,REMNANT_&_PROPHAGE_location,PROPHAGE_ANNOTATION_NEW,SAMYPH_annotation,PSEUDOGENE,SMBGC,Protein_product,Protein_ID,GO_ID,Product_name,Product_Uniprot,MP24,MP30,MP36,MP48,MP72,Ycongo24,Y24,Y48,MM,SAF,NAG,ONA,HT,REGULATED_HT_vs_MM,MP24_RPKLOG2,MP30_RPKLOG2,MP36_RPKLOG2,MP48_RPKLOG2,MP72_RPKLOG2,MM_RPKLOG2,NAG_RPKLOG2,ONA_RPKLOG2,HT_RPKLOG2,SAF_RPKLOG2,Y24_RPKLOG2,Ycongo24_RPKLOG2,Y48_RPKLOG2,CAT_MP24,CAT_MP30,CAT_MP36,CAT_MP48,CAT_MP72,CAT_MM,CAT_NAG,CAT_ONA,CAT_HT,CAT_SAF,CAT_Y24,CAT_Ycongo24,CAT_Y48,FoldChange_HTvsMM,log2FoldChange_HTvsMM,stat_HTvsMM,pvalue_HTvsMM,padj_HTvsMM,FoldChange_NAGvsMM,log2FoldChange_NAGvsMM,stat_NAGvsMM,pvalue_NAGvsMM,padj_NAGvsMM,FoldChange_ONAvsMM,log2FoldChange_ONAvsMM,stat_ONAvsMM,pvalue_ONAvsMM,padj_ONAvsMM,FoldChange_HTvsMP24,log2FoldChange_HTvsMP24,stat_HTvsMP24,pvalue_HTvsMP24,padj_HTvsMP24
SAM23877_RS34835,NZ_CP012382.1,8018655,8018870,+,216,NA,NA,NA,NA,NA,WP_053141823.1,WP_053141823.1,NA,hypothetical protein,NA,9,20,49,27,378,9,19,69,164,1126,70,552,248,False,5.5,6.6,7.9,7,10.8,9.6,8.4,11.3,10.2,12.3,6.5,5.5,8.3,1,1,2,1,3,2,2,3,3,3,1,1,2,1.12,0.164,0.484999999999999,0.627648958075461,0.774399354198846,0.797,-0.327,-0.926,0.354303130669892,0.565640950176486,1.535,0.619,1.445,0.148351185567043,0.2918678724932,17.118,4.097,4.38199999999999,0.0000117,0.0000271
SAM23877_RS34840,NZ_CP012382.1,8019353,8019607,+,255,NA,NA,NA,NA,CL29_T1_PKS,WP_053141825.1,WP_053141825.1,A0A0K2B4Q8,hypothetical protein,Uncharacterized protein,2,4,6,3,50,2,3,36,6,257,4,109,49,False,3.6,4.3,4.8,4,7.6,4.8,4.3,8.8,7.6,10,4,3.6,7.2,0,0,0,0,2,0,0,2,1,3,0,0,1,2.284,1.192,1.999,0.0456,0.121392464442796,0.983,-0.025,-0.079,0.937369618817448,0.967976480911503,4.555,2.187,2.746,0.00604,0.0256,10.232,3.355,3.21,0.00133,0.00237
SAM23877_RS34845,NZ_CP012382.1,8019840,8020682,-,843,NA,NA,NA,NA,CL29_T1_PKS,WP_053141827.1,WP_053141827.1,A0ABY3,MerR family transcriptional regulator,Putative transcriptional regulator,16,19,7,12,23,15,22,15,66,54,26,82,130,False,4.3,4.6,3.2,3.9,4.8,6.3,5,6.6,7.3,6,4.8,4.2,4.2,0,0,0,0,0,1,0,1,1,1,0,0,0,1.625,0.7,2.351,0.0187,0.0609,0.519,-0.946,-2.648,0.00809,0.039,1.144,0.195,0.74,0.459387693155297,0.640669549159879,8.003,3.001,8.02699999999999,1E-15,5.85E-015
SAM23877_RS39430,NZ_CP012382.1,8021053,8021153,-,101,NA,NA,NA,PSEUDOGENE,CL29_T1_PKS,NA,NA,NA,NA,NA,1,1,1,4,0,1,2,2,4,6,0,7,16,False,4.3,4.3,4.3,5.6,3.3,5.6,3.3,6.3,7.4,6.1,4.9,4.3,4.9,0,0,0,1,0,1,0,1,1,1,1,0,0,2.45,1.293,2.334,0.0196,0.0632,0.537,-0.898,-2.047,0.0406,NA,1.361,0.445,1.15799999999999,0.246696894758652,0.419976885623852,10.083,3.334,4.447,0.00000871,0.0000203
SAM23877_RS34850,NZ_CP012382.1,8021252,8022481,-,1230,NA,NA,NA,NA,CL29_T1_PKS,WP_053141829.1,WP_053141829.1,A0ABY2,beta-ketoacyl,3-oxoacyl-[acyl-carrier-protein] synthase 2 (EC 2.3.1.179) (Putative 3-oxoacyl-ACP synthase II),8,8,16,54,28,7,12,11,69,130,19,276,408,True_Induced in HT (vs MM),2.9,2.9,3.8,5.5,4.6,5.8,4,7.8,8.4,6.7,3.4,2.7,3.3,0,0,0,0,0,1,0,2,2,1,0,0,0,5.457,2.448,5.49399999999999,0.0000000394,0.000000599,0.377,-1.407,-3.28299999999999,0.00103,0.00789,3.384,1.759,4.275,0.0000191,0.000205,52.328,5.71,12.94,2.69E-038,5.75E-037
SAM23877_RS34855,NZ_CP012382.1,8022478,8022738,-,261,NA,NA,NA,NA,CL29_T1_PKS,WP_053141831.1,WP_053141831.1,A0A0K2B533,acyl carrier protein,Carrier domain-containing protein,4,6,14,22,31,4,5,5,93,104,42,206,417,True_Induced in HT (vs MM),4.3,4.7,5.8,6.5,6.9,8.5,7.4,9.6,10.6,8.7,4.5,4.3,4.5,0,0,1,1,1,2,1,2,3,2,0,0,0,3.712,1.892,3.996,0.0000645,0.000506,0.633,-0.659,-1.851,0.0641,0.179659210028733,1.669,0.739,2.104,0.0354,0.100952068865565,100.344,6.649,12.332,6.07E-035,1.16E-033
SAM23877_RS34860,NZ_CP012382.1,8022702,8023742,-,1041,NA,NA,NA,NA,CL29_T1_PKS,WP_063796806.1,WP_063796806.1,A0ABY0,NAD-dependent epimerase/dehydratase family protein,Putative NAD(P)H steroid dehydrogenase,3,5,9,24,32,8,5,8,248,296,75,571,1511,True_Induced in HT (vs MM),1.9,2.5,3.3,4.6,5,7.9,6.2,9.1,10.5,8.2,2.5,3.1,3.1,0,0,0,0,0,2,1,2,3,2,0,0,0,5.398,2.432,4.913,0.000000898,0.0000106,0.433,-1.207,-2.906,0.00366,0.0212,1.746,0.804,2.262,0.0237,0.0742,420.72,8.717,15.795,3.35E-056,1.93E-054
SAM23877_RS34865,NZ_CP012382.1,8023739,8025316,-,1578,NA,NA,NA,NA,CL29_T1_PKS,WP_053141833.1,WP_053141833.1,A0ABX9,AMP-binding protein,Putative AMP-ligase,5,9,20,31,41,13,11,9,212,280,56,517,1401,True_Induced in HT (vs MM),1.9,2.7,3.7,4.3,4.7,7.1,5.2,8.4,9.8,7.5,2.9,3.1,2.7,0,0,0,0,0,1,0,2,2,1,0,0,0,5.717,2.515,4.65899999999999,0.00000317,0.0000335,0.408,-1.293,-2.90899999999999,0.00362,0.0211,1.769,0.823,2.2,0.0278,0.084,245.754,7.941,14.092,4.27E-045,1.27E-043
SAM23877_RS34870,NZ_CP012382.1,8025313,8026254,-,942,NA,NA,NA,NA,CL29_T1_PKS,WP_244903044.1,WP_053141835.1,A0A0K2B5R9,alpha/beta fold hydrolase,Putative haloalkane dehalogenase,7,8,8,33,8,8,8,7,78,144,24,229,631,True_Induced in HT (vs MM),3.1,3.3,3.3,5.2,3.3,6.4,4.7,7.9,9.4,7.3,3.3,3.3,3.1,0,0,0,0,0,1,0,2,2,1,0,0,0,7.358,2.879,5.977,0.00000000227,0.0000000436,0.451,-1.149,-2.805,0.00504,0.0269,2.276,1.186,3.064,0.00218,0.0111,83.472,6.383,13.429,4.06E-041,9.86E-040
SAM23877_RS34875,NZ_CP012382.1,8026251,8027279,-,1029,NA,NA,NA,NA,CL29_T1_PKS,WP_053141838.1,WP_053141838.1,A0ABX7,3-oxoacyl-ACP synthase,Putative 3-oxoacyl-acyl-carrier-protein synthase III,16,17,31,86,57,27,31,25,392,524,126,797,2576,True_Induced in HT (vs MM),4,4.1,5,6.4,5.8,8.6,6.9,9.6,11.3,9,5,4.8,4.7,0,0,0,1,1,2,1,2,3,2,1,1,0,6.039,2.594,5.769,0.00000000796,0.000000137,0.428,-1.224,-3.12199999999999,0.00179,0.0123,1.634,0.709,2.17,0.03,0.0887,151.533,7.243,16.625,4.62E-062,3.63E-060
SAM23877_RS34880,NZ_CP012382.1,8027437,8034819,+,7383,NA,NA,NA,NA,CL29_T1_PKS,WP_053141840.1,WP_053141840.1,A0ABX6,type I polyketide synthase,Putative type I polyketide synthase,13,20,46,91,57,26,23,45,1648,2798,218,7322,16364,True_Induced in HT (vs MM),0.9,1.5,2.7,3.6,3,7.8,4.9,10,11.1,8.6,1.7,1.9,2.6,0,0,0,0,0,2,0,3,3,2,0,0,0,8.867,3.149,6.131,0.000000000873,0.000000018,0.179,-2.48,-4.9,0.000000956,0.0000222,3.563,1.833,3.982,0.0000683,0.00062,1164.876,10.186,20.334,6.38E-092,2.12E-089
SAM23877_RS34885,NZ_CP012382.1,8034996,8035307,-,312,NA,NA,NA,NA,CL29_T1_PKS,WP_053143180.1,WP_053143180.1,A0A0K2B4S0,ArsR family transcriptional regulator,Putative HTH-type transcriptional regulator YczG,644,840,870,1147,668,1347,1313,1402,407,231,248,227,357,False,11,11.4,11.4,11.8,11.1,10.4,9.6,9.5,10.2,9.5,12,12.1,12.1,3,3,3,3,3,3,2,2,3,2,3,3,3,0.914,-0.129,-0.53,0.595985351045234,0.750245216161545,0.702,-0.511,-1.802,0.0716,0.194403629597181,0.639,-0.645,-2.29899999999999,0.0215,0.0688,0.563,-0.83,-2.645,0.00816,0.013
SAM23877_RS39835,NZ_CP012382.1,8035570,8035716,+,147,NA,NA,NA,NA,NA,WP_159042041.1,WP_159042041.1,NA,hypothetical protein,NA,6,5,10,27,26,5,7,194,16,16,14,19,40,False,5.6,5.4,6.2,7.6,7.5,6.9,6.7,7.1,8.1,6.9,5.8,5.4,10.4,1,1,1,1,2,1,1,1,2,1,1,1,3,1.681,0.749,1.976,0.0482,0.126441193958437,0.968,-0.047,-0.142999999999999,0.886652493477792,0.941126530943548,1.081,0.112,0.352999999999999,0.723862795574623,0.844294702486449,6.029,2.592,4.59799999999999,0.00000427,0.0000103
SAM23877_RS34890,NZ_CP012382.1,8036205,8037140,+,936,NA,NA,NA,NA,NA,WP_053141842.1,WP_053141842.1,A0ABX4,SDR family oxidoreductase,Putative oxidoreductase,2,6,3,3,4,4,10,7,0,2,4,2,3,False,1.7,2.9,2.1,2.1,2.4,0.1,2.4,1.7,2.1,1.7,3.6,2.4,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.961,0.971,1.75899999999999,0.0785,0.182271560313523,2.183,1.126,2.318,0.0204,NA,1.589,0.668,1.437,0.150646172194496,0.294479606069251,1.038,0.053,0.065,0.948070405248151,0.958570797054986
SAM23877_RS34895,NZ_CP012382.1,8037362,8038708,-,1347,NA,NA,NA,NA,NA,WP_053141843.1,WP_053141843.1,A0ABX3,PLP-dependent aminotransferase family protein,Putative transcriptional regulatory protein,125,89,78,73,347,153,140,68,220,265,292,351,363,True_Induced in HT (vs MM),6.5,6.1,5.9,5.8,8,7.4,7.8,8,8.1,7.6,6.7,6.8,5.7,1,1,1,1,2,1,2,2,2,1,1,1,1,1.493,0.579,2.466,0.0137,0.0477,1.238,0.308,1.26,0.207529644239114,0.404403450514245,1.466,0.551,2.29599999999999,0.0217,0.0691,2.859,1.516,5.96,0.00000000252,0.00000000866
SAM23877_RS34900,NZ_CP012382.1,8039081,8039428,+,348,NA,NA,NA,NA,NA,WP_159042042.1,WP_159042042.1,NA,hypothetical protein,NA,54,41,28,25,63,40,54,9,51,76,70,90,52,False,7.3,6.9,6.4,6.2,7.5,7.2,7.7,8,7.3,7.8,7.3,6.9,4.8,1,1,1,1,2,1,2,2,1,2,1,1,0,1.026,0.037,0.143999999999999,0.885673989992055,0.942028028085609,1.242,0.313,1.096,0.273070191924575,0.479786240616228,1.52,0.604,2.076,0.0379,0.106440111683565,0.983,-0.025,-0.073,0.94196139361892,0.953579265574587
SAM23877_RS34905,NZ_CP012382.1,8039421,8040068,+,648,NA,NA,NA,NA,NA,WP_053141847.1,WP_053141847.1,A0A0K2B4S4,LysE family translocator,Putative translocator,38,32,20,29,42,31,41,9,70,53,62,84,78,False,5.9,5.7,5,5.5,6.1,6.8,6.6,7,6.9,6.4,6,5.6,3.9,1,1,0,0,1,1,1,1,1,1,1,1,0,1.08,0.111,0.433,0.665256586231889,0.8011373825295,0.938,-0.093,-0.329,0.742047495491386,0.864103436381406,1.135,0.182,0.716999999999999,0.473221405924815,0.651627214002032,1.976,0.983,2.841,0.0045,0.00749
SAM23877_RS34910,NZ_CP012382.1,8040346,8041275,+,930,NA,NA,NA,NA,NA,WP_053141849.1,WP_053141849.1,A0ABX1,zinc-binding dehydrogenase,Putative NADPH:quinone reductase,42,43,38,56,23,33,32,19,21,33,20,35,23,False,5.5,5.6,5.4,5.9,4.7,4.6,4.5,5.3,4.7,5.2,5.1,5.2,4.4,1,1,1,1,0,0,0,0,0,0,1,1,0,1.064,0.09,0.318,0.750702543346489,0.864327229001588,0.987,-0.018,-0.059,0.952594265587151,0.976686702001527,1.362,0.445,1.413,0.157630098844534,0.305191590792295,0.586,-0.77,-1.80099999999999,0.0716,0.0971
SAM23877_RS34915,NZ_CP012382.1,8041836,8042276,-,441,NA,NA,NA,NA,NA,WP_053141851.1,WP_053141851.1,A0ABX0,DUF6010 family protein,Uncharacterized protein,3,1,2,3,8,3,5,6,20,19,14,12,22,False,3.2,2.2,2.8,3.2,4.4,5.6,5.1,4.9,5.7,5.5,3.8,3.2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1.037,0.052,0.171,0.86406724205262,0.929751664108857,0.849,-0.236,-0.694999999999999,0.486822891296864,0.681856730871924,0.802,-0.318,-0.927,0.354165439809682,0.535536853200109,5.787,2.533,3.858,0.000114,0.000236
SAM23877_RS34920,NZ_CP012382.1,8042433,8043122,-,690,NA,NA,NA,NA,NA,WP_053141852.1,WP_053141852.1,A0ABW9,DJ-1/PfpI family protein,DJ-1_PfpI domain-containing protein,4,5,2,7,3,5,7,17,22,4,4,7,22,False,2.9,3.1,2.1,3.5,2.5,5.1,2.9,3.5,5.1,2.9,3.5,3.1,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999,-0.001,-0.004,0.9971498100178,1,0.346,-1.531,-2.971,0.00297,0.0181,0.487,-1.038,-2.42,0.0155,0.0537,5.218,2.384,4.50499999999999,0.00000662,0.0000157
SAM23877_RS34925,NZ_CP012382.1,8043330,8044268,+,939,NA,NA,NA,NA,NA,WP_053141854.1,WP_053141854.1,A0ABW8,helix-turn-helix domain-containing protein,Putative AraC-family transcriptional regulator,52,38,32,35,44,61,53,24,72,97,53,63,105,False,5.8,5.4,5.1,5.3,5.6,6.3,5.8,6.1,6.8,6.7,5.8,6,4.7,1,1,0,0,1,1,1,1,1,1,1,1,0,1.27,0.344,1.272,0.203380917417019,0.36994462194505,0.814,-0.296,-1.00499999999999,0.314949476955662,0.525843251470947,0.913,-0.131,-0.505,0.613404916562618,0.76610068652589,1.975,0.982,2.757,0.00584,0.00954
SAM23877_RS38575,NZ_CP012382.1,8044375,8045234,-,860,NA,NA,NA,NA,NA,WP_244903094.1,NA,NA,IS5 family transposase,NA,21,34,88,78,44,33,52,35,44,34,22,47,50,False,4.7,5.3,6.7,6.5,5.7,5.7,4.7,5.8,5.9,5.3,5.9,5.3,5.4,0,1,1,1,1,1,0,1,1,0,1,1,0,1.076,0.106,0.363999999999999,0.715559731987093,0.839705034886057,0.724,-0.466,-1.343,0.179133820352715,0.36753318313747,1.048,0.067,0.224,0.822513692410349,0.905762135863695,2.264,1.179,2.351,0.0187,0.0282
SAM23877_RS39840,NZ_CP012382.1,8045257,8045604,-,348,NA,NA,NA,NA,NA,WP_159042043.1,WP_159042043.1,A0A0K2B5T4,hypothetical protein,Uncharacterized protein,95,230,290,113,112,238,241,91,58,40,45,48,50,False,8.1,9.4,9.7,8.4,8.3,7.4,7,7.1,7.2,6.9,9.4,9.4,8,2,2,3,2,2,1,1,1,1,1,2,2,2,0.918,-0.124,-0.447,0.654786975190636,0.794755047684781,0.871,-0.2,-0.654,0.513011329712143,0.701741750253268,0.897,-0.156,-0.556,0.578280921274297,0.737392996822592,0.542,-0.885,-2.12599999999999,0.0335,0.0483
SAM23877_RS34945,NZ_CP012382.1,8045843,8046634,-,792,NA,NA,NA,NA,NA,WP_053141863.1,WP_053141863.1,A0ABW5,alpha/beta hydrolase,AB hydrolase-1 domain-containing protein,14,16,10,21,27,12,10,24,42,32,30,44,58,False,4.2,4.4,3.8,4.8,5.1,5.8,5.3,5.8,6.2,5.4,3.8,4,5,0,0,0,0,0,1,0,1,1,0,0,0,0,1.165,0.22,0.757,0.448898510741545,0.631205021933776,0.831,-0.268,-0.830999999999999,0.40578629266358,0.614766169141792,1.019,0.027,0.092,0.926611876260421,0.967400279560151,3.64,1.864,3.923,0.0000876,0.000183
SAM23877_RS34950,NZ_CP012382.1,8046671,8047279,+,609,NA,NA,NA,NA,NA,WP_053141866.1,WP_053141866.1,A0ABW4,TetR/AcrR family transcriptional regulator,Putative transcriptional regulator TetR family,105,142,98,68,888,176,149,147,128,132,158,148,114,False,7.4,7.9,7.3,6.8,10.5,7.7,8,7.9,7.6,7.8,7.9,8.2,7.9,2,2,1,1,3,2,2,2,1,2,2,2,2,0.938,-0.092,-0.327,0.743659349747169,0.859834053482602,1.115,0.157,0.505,0.613601349423783,0.78357494985529,1.078,0.109,0.377,0.706239346156516,0.833184499947247,1.073,0.101,0.223,0.823766107942929,0.855381864750973
SAM23877_RS39845,NZ_CP012382.1,8047468,8047749,+,282,NA,NA,NA,NA,NA,WP_159042044.1,WP_159042044.1,A0A0K2B5I9,hypothetical protein,Uncharacterized protein,15,12,11,9,62,21,25,18,31,30,28,30,23,False,5.8,5.5,5.4,5.1,7.8,6.8,6.7,6.8,6.4,6.8,6.5,6.3,6.1,1,1,1,0,2,1,1,1,1,1,1,1,1,0.857,-0.222,-0.755,0.449975027425044,0.632006840096124,0.96,-0.059,-0.188,0.850661408208262,0.922963026893867,0.997,-0.004,-0.014,0.989103354602967,1,1.468,0.554,1.143,0.253239134119291,0.304913775299394
SAM23877_RS34955,NZ_CP012382.1,8047823,8048614,-,792,NA,NA,NA,NA,NA,WP_053141868.1,WP_053141868.1,A0ABW3,SDR family NAD(P)-dependent oxidoreductase,Putative short chain dehydrogenase,34,16,10,10,7,23,24,5,8,9,17,13,13,False,5.5,4.4,3.8,3.8,3.3,3.5,4.5,4.1,4.1,3.7,5,4.9,2.9,1,0,0,0,0,0,0,0,0,0,1,1,0,1.209,0.273,0.875,0.381584101567857,0.568838862679758,1.408,0.493,1.383,0.166777141346612,0.348822192758375,1.229,0.298,0.901,0.367425836161435,0.550122101487864,0.401,-1.32,-2.599,0.00934,0.0148
SAM23877_RS34960,NZ_CP012382.1,8048686,8049141,+,456,NA,NA,NA,NA,NA,WP_053141870.1,WP_053141870.1,A0A0K2B597,MarR family transcriptional regulator,Putative MarR-like transcriptional regulator,218,154,168,169,903,292,233,221,294,188,295,253,160,True_Repressed in HT (vs MM),8.9,8.4,8.5,8.5,11,9.3,9.3,9.1,8.5,8.7,9,9.3,8.9,2,2,2,2,3,2,2,2,2,2,2,2,2,0.618,-0.695,-2.813,0.0049,0.0208,1,0.001,0.002,0.998300877454588,0.999724783997813,0.903,-0.147,-0.707999999999999,0.478670529300856,0.656901787815659,0.743,-0.429,-1.601,0.109475652604724,0.142957476749197
SAM23877_RS34965,NZ_CP012382.1,8049434,8050420,+,987,NA,NA,NA,NA,NA,WP_053141872.1,WP_053141872.1,A0ABW1,aldo/keto reductase,Putative oxidoreductase (Related to aryl-alcohol dehydrogenases),140,75,97,151,281,160,145,157,148,167,192,142,146,False,7.2,6.3,6.6,7.3,8.2,7.2,7.6,7.2,7.2,7.4,7.2,7.3,7.3,1,1,1,1,2,1,2,1,1,1,1,1,1,0.997,-0.004,-0.016,0.986936832272656,0.998141154610515,1.168,0.225,0.758,0.448181134499643,0.650812770490589,0.98,-0.029,-0.11,0.912703750000969,0.960014527538816,1.044,0.062,0.161,0.871734495254196,0.895013420636952
SAM23877_RS34970,NZ_CP012382.1,8050559,8050984,-,426,NA,NA,NA,NA,NA,WP_053141874.1,WP_053141874.1,A0ABW0,DUF6281 family protein,Uncharacterized protein,7,7,11,20,14,11,11,106,35,33,18,9,70,False,4.2,4.2,4.8,5.6,5.1,6.4,5.5,4.6,7.4,6.3,4.8,4.8,8,0,0,0,1,0,1,1,0,1,1,1,1,2,1.464,0.55,1.687,0.0915,0.204187034034315,0.704,-0.506,-1.446,0.148164133425667,0.3224397861035,0.361,-1.471,-3.012,0.0026,0.0129,8.819,3.141,6.179,0.000000000646,0.00000000234
SAM23877_RS41600,NZ_CP012382.1,8051378,8051545,-,168,NA,NA,NA,NA,NA,WP_244903095.1,NA,NA,hypothetical protein,NA,4,4,2,1,1,3,2,2,0,1,0,0,3,False,4.9,4.9,4.2,3.6,3.6,2.6,2.6,2.6,4.6,3.6,4.2,4.6,4.2,1,0,0,0,0,0,0,0,0,0,0,0,0,2.155,1.108,1.881,0.06,0.149371142110437,1,0,0,1,NA,1,0,0,1,1,0.79,-0.34,-0.408999999999999,0.68257375821028,0.727700131892308
SAM23877_RS34975,NZ_CP012382.1,8051563,8051916,+,354,NA,NA,NA,PSEUDOGENE,NA,NA,NA,NA,NA,NA,0,0,0,1,10,1,0,2,4,3,4,1,6,False,1.5,1.5,1.5,2.5,5,3.8,3.8,2.5,4.3,3.5,1.5,2.5,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.115,0.157,0.457,0.647969727926464,0.789824605790559,1.026,0.036,0.11,0.912292004018653,NA,0.707,-0.501,-1.187,0.235402990225458,0.407106733806103,9.543,3.254,3.011,0.00261,0.00449
SAM23877_RS34980,NZ_CP012382.1,8051942,8053897,-,1956,NA,NA,NA,NA,NA,WP_053141878.1,WP_053141878.1,A0ABV8,APC family permease,Putative amino acid transporter,116,240,56,78,97,69,74,318,76,169,65,208,84,False,5.9,6.9,4.9,5.3,5.6,5.3,5.1,6.7,5.4,6.4,5.3,5.2,7.3,1,1,0,0,1,1,0,1,0,1,1,1,1,1.064,0.089,0.341,0.733330886656915,0.852383739672955,0.907,-0.141,-0.486999999999999,0.626503705473916,0.791932300170116,2.272,1.184,3.427,0.000609,0.0039,0.735,-0.444,-1.23,0.218850592439595,0.267341735413251
SAM23877_RS39440,NZ_CP012382.1,8054638,8054916,+,279,NA,NA,NA,NA,NA,WP_053141881.1,WP_053141881.1,A0ABV7,hypothetical protein,Uncharacterized protein,0,0,0,0,2,1,0,10,0,1,0,1,0,False,1.8,1.8,1.8,1.8,3.4,1.8,1.8,2.8,1.8,2.8,1.8,2.8,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,NA,1.071,0.099,0.346999999999999,0.728666786626831,0.846443240575528,1,0,0,1,1
SAM23877_RS36850,NZ_CP012382.1,8055161,8055250,+,90,NA,NA,NA,NA,NA,WP_063484226.1,WP_063484226.1,A0ABV5,K(+)-transporting ATPase subunit F,Potassium ion accessory transporter subunit (Putative small membrane protein),1,1,0,1,3,1,1,176,0,1,0,4,1,False,4.5,4.5,3.5,4.5,5.5,3.5,3.5,5.8,4.5,4.5,4.5,4.5,10.9,0,0,0,0,1,0,0,1,0,0,0,0,3,1.189,0.25,0.644,0.519583848493572,0.691232929019404,1,0,0,1,1,2.888,1.53,2.309,0.021,0.0675,1.048,0.068,0.071,0.943218890197078,0.954719965759962
SAM23877_RS34990,NZ_CP012382.1,8055258,8056922,+,1665,NA,NA,NA,NA,NA,WP_053141883.1,WP_053141883.1,A0ABV4,potassium-transporting ATPase subunit KdpA,Potassium-transporting ATPase potassium-binding subunit (ATP phosphohydrolase [potassium-transporting] A chain) (Potassium-binding and translocating subunit A) (Potassium-translocating ATPase A chain),4,7,2,7,25,2,2,787,12,31,6,79,12,False,1.6,2.3,0.8,2.3,4,3,2.1,5.6,3,4.3,0.8,0.8,8.9,0,0,0,0,0,0,0,1,0,0,0,0,2,0.962,-0.057,-0.194,0.84656710830143,0.920566320261115,0.656,-0.609,-1.621,0.10496578411318,0.253849409514442,5.087,2.347,4.56799999999999,0.00000493,0.0000618,2.577,1.365,2.57,0.0102,0.016
SAM23877_RS34995,NZ_CP012382.1,8057000,8059090,+,2091,NA,NA,NA,NA,NA,WP_053143182.1,WP_053143182.1,A0ABV3,potassium-transporting ATPase subunit KdpB,Potassium-transporting ATPase ATP-binding subunit (EC 7.2.2.6) (ATP phosphohydrolase [potassium-transporting] B chain) (Potassium-binding and translocating subunit B) (Potassium-translocating ATPase B chain),2,6,3,8,27,3,3,492,11,43,5,80,11,False,0.5,1.7,0.9,2.1,3.7,2.5,1.5,5.3,2.5,4.4,0.9,0.9,7.9,0,0,0,0,0,0,0,0,0,0,0,0,2,0.981,-0.028,-0.094,0.9251020019121,0.965410017709699,0.7,-0.516,-1.39799999999999,0.162209842275882,0.341389479202326,5.44,2.444,4.349,0.0000137,0.000153,4.335,2.116,3.459,0.000541,0.00102
SAM23877_RS35000,NZ_CP012382.1,8059096,8059764,+,669,NA,NA,NA,NA,NA,WP_053141885.1,WP_053141885.1,A0ABV2,potassium-transporting ATPase subunit C,Potassium-transporting ATPase KdpC subunit (ATP phosphohydrolase [potassium-transporting] C chain) (Potassium-binding and translocating subunit C) (Potassium-translocating ATPase C chain),2,4,1,4,23,2,1,270,12,27,2,50,13,False,2.2,2.9,1.6,2.9,5.2,4.3,2.2,6.3,4.4,5.4,1.6,2.2,8.7,0,0,0,0,0,0,0,1,0,0,0,0,2,1.042,0.059,0.193,0.846734174500185,0.920566320261115,0.525,-0.928,-2.07799999999999,0.0377,0.124558073308412,2.622,1.391,2.777,0.00549,0.0237,6.178,2.627,3.843,0.000122,0.00025
SAM23877_RS38585,NZ_CP012382.1,8059889,8060134,+,246,NA,NA,NA,PSEUDOGENE,NA,NA,NA,NA,NA,NA,2,2,0,2,0,2,3,76,1,2,0,13,0,False,3.6,3.6,2,3.6,2,3,2,5.8,2,3.6,4,3.6,8.3,0,0,0,0,0,0,0,1,0,0,0,0,2,0.976,-0.035,-0.096,0.923882433316062,0.964964423130373,0.852,-0.231,-0.733999999999999,0.463021953979602,0.661823521761154,4.298,2.104,2.704,0.00685,0.0282,0.408,-1.294,-1.38599999999999,0.165890313864275,0.208540482322926
SAM23877_RS39445,NZ_CP012382.1,8060729,8062033,+,1305,NA,NA,NA,NA,NA,WP_053141887.1,WP_053141887.1,A0A0K2B5K2,hypothetical protein,Uncharacterized protein,86,227,374,364,288,92,100,187,874,394,231,434,517,True_Repressed in HT (vs MM),6.1,7.4,8.2,8.1,7.8,9.4,7.5,8.4,8.6,8.2,6.3,6.2,7.2,1,1,2,2,2,2,1,2,2,2,1,1,1,0.64,-0.643,-3.095,0.00197,0.00981,0.281,-1.831,-7.091,0.00000000000133,0.000000000142,0.532,-0.911,-4.149,0.0000334,0.000331,5.942,2.571,11.64,2.59E-031,4.05E-030
SAM23877_RS35015,NZ_CP012382.1,8062797,8063402,-,606,NA,NA,NA,NA,NA,WP_053141889.1,WP_053141889.1,Q1RQJ5,dihydrofolate reductase family protein,Uncharacterized protein SAMR0241,22,19,14,40,28,20,16,29,44,25,26,25,56,False,5.2,5,4.6,6.1,5.6,6.2,5.5,5.4,6.6,5.4,4.8,5.1,5.6,1,0,0,1,1,1,1,0,1,0,1,1,1,1.143,0.193,0.691999999999999,0.488647787309991,0.666711260048466,0.718,-0.478,-1.458,0.144804546051073,0.318212501079452,0.718,-0.478,-1.516,0.129559411958828,0.264662053791734,2.486,1.314,3.16699999999999,0.00154,0.00273
